id,unique_id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
11872-polnum-14339-county-11097,polnum-14339,11872,Primary,D,1,20403,,0,2016-05-24,13189,Mack,True,False,False,Jackson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14339,0,0.0,0,county-11097,McDuffie,False,District 128,128,Georgia,GA,True,True,0,0.0,True
11872-polnum-14339-county-11149,polnum-14339,11872,Primary,D,1,20403,,0,2016-05-24,13301,Mack,True,False,False,Jackson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14339,0,0.0,0,county-11149,Warren,False,District 128,128,Georgia,GA,True,True,0,0.0,True
11872-polnum-14339-county-11150,polnum-14339,11872,Primary,D,1,20403,,0,2016-05-24,13303,Mack,True,False,False,Jackson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14339,0,0.0,0,county-11150,Washington,False,District 128,128,Georgia,GA,True,True,0,0.0,True
11873-polnum-14915-state-1,polnum-14915,11873,Primary,D,1,20404,,0,2016-05-24,,Brian,True,False,False,Prince,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,14915,0,0.0,0,state-1,,False,District 127,127,Georgia,GA,True,True,0,0.0,True
11873-polnum-14915-county-11081,polnum-14915,11873,Primary,D,1,20404,,0,2016-05-24,13163,Brian,True,False,False,Prince,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14915,0,0.0,0,county-11081,Jefferson,False,District 127,127,Georgia,GA,True,True,0,0.0,True
11873-polnum-14915-county-11121,polnum-14915,11873,Primary,D,1,20404,,0,2016-05-24,13245,Brian,True,False,False,Prince,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14915,0,0.0,0,county-11121,Richmond,False,District 127,127,Georgia,GA,True,True,0,0.0,True
11874-polnum-14323-state-1,polnum-14323,11874,Primary,D,1,20405,,0,2016-05-24,,Gloria,True,False,False,Frazier,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,14323,0,0.0,0,state-1,,False,District 126,126,Georgia,GA,True,True,0,0.0,True
11874-polnum-14323-county-11017,polnum-14323,11874,Primary,D,1,20405,,0,2016-05-24,13033,Gloria,True,False,False,Frazier,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14323,0,0.0,0,county-11017,Burke,False,District 126,126,Georgia,GA,True,True,0,0.0,True
11874-polnum-14323-county-11121,polnum-14323,11874,Primary,D,1,20405,,0,2016-05-24,13245,Gloria,True,False,False,Frazier,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14323,0,0.0,0,county-11121,Richmond,False,District 126,126,Georgia,GA,True,True,0,0.0,True
11875-polnum-14615-state-1,polnum-14615,11875,Primary,D,2,20406,,0,2016-05-24,,Earnest,True,False,False,Smith,2016-05-18T16:13:24Z,state,True,Y,State House,Dem,,14615,0,0.0,17,state-1,,False,District 125,125,Georgia,GA,True,False,0,0.0,False
11875-polnum-15223-state-1,polnum-15223,11875,Primary,D,1,20599,,0,2016-05-24,,Sheila,False,False,False,Nelson,2016-05-18T16:13:24Z,state,True,Y,State House,Dem,,15223,0,0.0,17,state-1,,False,District 125,125,Georgia,GA,True,False,0,0.0,False
11875-polnum-14615-county-11121,polnum-14615,11875,Primary,D,2,20406,,0,2016-05-24,13245,Earnest,True,False,False,Smith,2016-05-18T16:13:24Z,county,True,Y,State House,Dem,,14615,0,0.0,17,county-11121,Richmond,False,District 125,125,Georgia,GA,True,False,0,0.0,False
11875-polnum-15223-county-11121,polnum-15223,11875,Primary,D,1,20599,,0,2016-05-24,13245,Sheila,False,False,False,Nelson,2016-05-18T16:13:24Z,county,True,Y,State House,Dem,,15223,0,0.0,17,county-11121,Richmond,False,District 125,125,Georgia,GA,True,False,0,0.0,False
11877-polid-53220-state-1,polid-53220,11877,Primary,D,2,20407,,0,2016-05-24,,Henry Wayne,True,False,False,Howard,2016-05-18T16:54:15Z,state,True,Y,State House,Dem,53220,11388,23,100.0,23,state-1,,False,District 124,124,Georgia,GA,True,False,4592,0.54994,True
11877-polnum-15222-state-1,polnum-15222,11877,Primary,D,1,20598,,0,2016-05-24,,Gregory,False,False,False,Hill,2016-05-18T16:54:15Z,state,True,Y,State House,Dem,,15222,23,100.0,23,state-1,,False,District 124,124,Georgia,GA,True,False,3758,0.45006,False
11877-polid-53220-county-11121,polid-53220,11877,Primary,D,2,20407,,0,2016-05-24,13245,Henry Wayne,True,False,False,Howard,2016-05-18T16:54:15Z,county,True,Y,State House,Dem,53220,11388,23,100.0,23,county-11121,Richmond,False,District 124,124,Georgia,GA,True,False,4592,0.54994,True
11877-polnum-15222-county-11121,polnum-15222,11877,Primary,D,1,20598,,0,2016-05-24,13245,Gregory,False,False,False,Hill,2016-05-18T16:54:15Z,county,True,Y,State House,Dem,,15222,23,100.0,23,county-11121,Richmond,False,District 124,124,Georgia,GA,True,False,3758,0.45006,False
11885-polnum-14739-state-1,polnum-14739,11885,Primary,D,2,20601,,0,2016-05-24,,Miriam,False,False,False,Paris,2016-05-18T16:13:24Z,state,True,Y,State House,Dem,,14739,0,0.0,9,state-1,,False,District 142,142,Georgia,GA,True,False,0,0.0,False
11885-polnum-14873-state-1,polnum-14873,11885,Primary,D,1,20603,,0,2016-05-24,,Gerald,False,False,False,Harvey,2016-05-18T16:13:24Z,state,True,Y,State House,Dem,,14873,0,0.0,9,state-1,,False,District 142,142,Georgia,GA,True,False,0,0.0,False
11885-polnum-14739-county-11011,polnum-14739,11885,Primary,D,2,20601,,0,2016-05-24,13021,Miriam,False,False,False,Paris,2016-05-18T16:13:24Z,county,True,Y,State House,Dem,,14739,0,0.0,9,county-11011,Bibb,False,District 142,142,Georgia,GA,True,False,0,0.0,False
11885-polnum-14873-county-11011,polnum-14873,11885,Primary,D,1,20603,,0,2016-05-24,13021,Gerald,False,False,False,Harvey,2016-05-18T16:13:24Z,county,True,Y,State House,Dem,,14873,0,0.0,9,county-11011,Bibb,False,District 142,142,Georgia,GA,True,False,0,0.0,False
11887-polnum-14869-state-1,polnum-14869,11887,Primary,D,1,20409,,0,2016-05-24,,Patty,True,False,False,Bentley,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,14869,0,0.0,0,state-1,,False,District 139,139,Georgia,GA,True,True,0,0.0,True
11887-polnum-14869-county-11046,polnum-14869,11887,Primary,D,1,20409,,0,2016-05-24,13093,Patty,True,False,False,Bentley,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14869,0,0.0,0,county-11046,Dooly,False,District 139,139,Georgia,GA,True,True,0,0.0,True
11887-polnum-14869-county-11094,polnum-14869,11887,Primary,D,1,20409,,0,2016-05-24,13193,Patty,True,False,False,Bentley,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14869,0,0.0,0,county-11094,Macon,False,District 139,139,Georgia,GA,True,True,0,0.0,True
11887-polnum-14869-county-11111,polnum-14869,11887,Primary,D,1,20409,,0,2016-05-24,13225,Patty,True,False,False,Bentley,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14869,0,0.0,0,county-11111,Peach,False,District 139,139,Georgia,GA,True,True,0,0.0,True
11887-polnum-14869-county-11133,polnum-14869,11887,Primary,D,1,20409,,0,2016-05-24,13269,Patty,True,False,False,Bentley,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14869,0,0.0,0,county-11133,Taylor,False,District 139,139,Georgia,GA,True,True,0,0.0,True
11888-polid-53231-state-1,polid-53231,11888,Primary,D,1,20410,,0,2016-05-24,,Debbie,True,False,False,Buckner,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,53231,13342,0,0.0,0,state-1,,False,District 137,137,Georgia,GA,True,True,0,0.0,True
11888-polid-53231-county-11072,polid-53231,11888,Primary,D,1,20410,,0,2016-05-24,13145,Debbie,True,False,False,Buckner,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53231,13342,0,0.0,0,county-11072,Harris,False,District 137,137,Georgia,GA,True,True,0,0.0,True
11888-polid-53231-county-11099,polid-53231,11888,Primary,D,1,20410,,0,2016-05-24,13199,Debbie,True,False,False,Buckner,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53231,13342,0,0.0,0,county-11099,Meriwether,False,District 137,137,Georgia,GA,True,True,0,0.0,True
11888-polid-53231-county-11106,polid-53231,11888,Primary,D,1,20410,,0,2016-05-24,13215,Debbie,True,False,False,Buckner,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53231,13342,0,0.0,0,county-11106,Muscogee,False,District 137,137,Georgia,GA,True,True,0,0.0,True
11888-polid-53231-county-11130,polid-53231,11888,Primary,D,1,20410,,0,2016-05-24,13263,Debbie,True,False,False,Buckner,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53231,13342,0,0.0,0,county-11130,Talbot,False,District 137,137,Georgia,GA,True,True,0,0.0,True
11889-polnum-15224-state-1,polnum-15224,11889,Primary,D,1,20600,,0,2016-05-24,,Bill,False,False,False,McGowan,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,15224,0,0.0,0,state-1,,False,District 138,138,Georgia,GA,True,True,0,0.0,True
11889-polnum-15224-county-11026,polnum-15224,11889,Primary,D,1,20600,,0,2016-05-24,13053,Bill,False,False,False,McGowan,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15224,0,0.0,0,county-11026,Chattahoochee,False,District 138,138,Georgia,GA,True,True,0,0.0,True
11889-polnum-15224-county-11096,polnum-15224,11889,Primary,D,1,20600,,0,2016-05-24,13197,Bill,False,False,False,McGowan,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15224,0,0.0,0,county-11096,Marion,False,District 138,138,Georgia,GA,True,True,0,0.0,True
11889-polnum-15224-county-11123,polnum-15224,11889,Primary,D,1,20600,,0,2016-05-24,13249,Bill,False,False,False,McGowan,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15224,0,0.0,0,county-11123,Schley,False,District 138,138,Georgia,GA,True,True,0,0.0,True
11889-polnum-15224-county-11129,polnum-15224,11889,Primary,D,1,20600,,0,2016-05-24,13261,Bill,False,False,False,McGowan,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15224,0,0.0,0,county-11129,Sumter,False,District 138,138,Georgia,GA,True,True,0,0.0,True
11890-polnum-14332-state-1,polnum-14332,11890,Primary,D,1,20411,,0,2016-05-24,,Carolyn,True,False,False,Hugley,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,14332,0,0.0,0,state-1,,False,District 136,136,Georgia,GA,True,True,0,0.0,True
11890-polnum-14332-county-11106,polnum-14332,11890,Primary,D,1,20411,,0,2016-05-24,13215,Carolyn,True,False,False,Hugley,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14332,0,0.0,0,county-11106,Muscogee,False,District 136,136,Georgia,GA,True,True,0,0.0,True
11893-polnum-15074-state-1,polnum-15074,11893,Primary,D,1,20412,,0,2016-05-24,,Bob,True,False,False,Trammell,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,15074,0,0.0,0,state-1,,False,District 132,132,Georgia,GA,True,True,0,0.0,True
11893-polnum-15074-county-11038,polnum-15074,11893,Primary,D,1,20412,,0,2016-05-24,13077,Bob,True,False,False,Trammell,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15074,0,0.0,0,county-11038,Coweta,False,District 132,132,Georgia,GA,True,True,0,0.0,True
11893-polnum-15074-county-11099,polnum-15074,11893,Primary,D,1,20412,,0,2016-05-24,13199,Bob,True,False,False,Trammell,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15074,0,0.0,0,county-11099,Meriwether,False,District 132,132,Georgia,GA,True,True,0,0.0,True
11893-polnum-15074-county-11141,polnum-15074,11893,Primary,D,1,20412,,0,2016-05-24,13285,Bob,True,False,False,Trammell,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15074,0,0.0,0,county-11141,Troup,False,District 132,132,Georgia,GA,True,True,0,0.0,True
11894-polnum-14482-state-1,polnum-14482,11894,Primary,D,1,20608,,0,2016-05-24,,Floyd,False,False,False,Griffin,2016-05-18T16:56:19Z,state,True,Y,State House,Dem,,14482,14,82.35,17,state-1,,True,District 145,145,Georgia,GA,True,False,2293,0.468916,False
11894-polnum-15226-state-1,polnum-15226,11894,Primary,D,3,20606,,0,2016-05-24,,Harold,False,False,False,Simmons,2016-05-18T16:56:19Z,state,True,Y,State House,Dem,,15226,14,82.35,17,state-1,,True,District 145,145,Georgia,GA,True,False,1877,0.383845,False
11894-polnum-15227-state-1,polnum-15227,11894,Primary,D,2,20607,,0,2016-05-24,,John,False,False,False,Reid,2016-05-18T16:56:19Z,state,True,Y,State House,Dem,,15227,14,82.35,17,state-1,,False,District 145,145,Georgia,GA,True,False,720,0.147239,False
11894-polnum-14482-county-11005,polnum-14482,11894,Primary,D,1,20608,,0,2016-05-24,13009,Floyd,False,False,False,Griffin,2016-05-18T16:56:19Z,county,True,Y,State House,Dem,,14482,14,100.0,14,county-11005,Baldwin,True,District 145,145,Georgia,GA,True,False,2293,0.468916,False
11894-polnum-15226-county-11005,polnum-15226,11894,Primary,D,3,20606,,0,2016-05-24,13009,Harold,False,False,False,Simmons,2016-05-18T16:56:19Z,county,True,Y,State House,Dem,,15226,14,100.0,14,county-11005,Baldwin,True,District 145,145,Georgia,GA,True,False,1877,0.383845,False
11894-polnum-15227-county-11005,polnum-15227,11894,Primary,D,2,20607,,0,2016-05-24,13009,John,False,False,False,Reid,2016-05-18T16:56:19Z,county,True,Y,State House,Dem,,15227,14,100.0,14,county-11005,Baldwin,False,District 145,145,Georgia,GA,True,False,720,0.147239,False
11894-polnum-14482-county-11117,polnum-14482,11894,Primary,D,1,20608,,0,2016-05-24,13237,Floyd,False,False,False,Griffin,2016-05-18T16:56:19Z,county,True,Y,State House,Dem,,14482,0,0.0,3,county-11117,Putnam,True,District 145,145,Georgia,GA,True,False,0,0.0,False
11894-polnum-15226-county-11117,polnum-15226,11894,Primary,D,3,20606,,0,2016-05-24,13237,Harold,False,False,False,Simmons,2016-05-18T16:56:19Z,county,True,Y,State House,Dem,,15226,0,0.0,3,county-11117,Putnam,True,District 145,145,Georgia,GA,True,False,0,0.0,False
11894-polnum-15227-county-11117,polnum-15227,11894,Primary,D,2,20607,,0,2016-05-24,13237,John,False,False,False,Reid,2016-05-18T16:56:19Z,county,True,Y,State House,Dem,,15227,0,0.0,3,county-11117,Putnam,False,District 145,145,Georgia,GA,True,False,0,0.0,False
11896-polid-53233-state-1,polid-53233,11896,Primary,D,1,20413,,0,2016-05-24,,Calvin,True,False,False,Smyre,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,53233,11398,0,0.0,0,state-1,,False,District 135,135,Georgia,GA,True,True,0,0.0,True
11896-polid-53233-county-11106,polid-53233,11896,Primary,D,1,20413,,0,2016-05-24,13215,Calvin,True,False,False,Smyre,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53233,11398,0,0.0,0,county-11106,Muscogee,False,District 135,135,Georgia,GA,True,True,0,0.0,True
11898-polnum-15230-state-1,polnum-15230,11898,Primary,D,1,20612,,0,2016-05-24,,James,False,False,False,Woodall,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,15230,0,0.0,0,state-1,,False,District 160,160,Georgia,GA,True,True,0,0.0,True
11898-polnum-15230-county-11015,polnum-15230,11898,Primary,D,1,20612,,0,2016-05-24,13029,James,False,False,False,Woodall,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15230,0,0.0,0,county-11015,Bryan,False,District 160,160,Georgia,GA,True,True,0,0.0,True
11898-polnum-15230-county-11016,polnum-15230,11898,Primary,D,1,20612,,0,2016-05-24,13031,James,False,False,False,Woodall,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15230,0,0.0,0,county-11016,Bulloch,False,District 160,160,Georgia,GA,True,True,0,0.0,True
11900-polnum-15078-state-1,polnum-15078,11900,Primary,D,1,20605,,0,2016-05-24,,Joyce,False,False,False,Denson,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,15078,0,0.0,0,state-1,,False,District 144,144,Georgia,GA,True,True,0,0.0,True
11900-polnum-15078-county-11011,polnum-15078,11900,Primary,D,1,20605,,0,2016-05-24,13021,Joyce,False,False,False,Denson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15078,0,0.0,0,county-11011,Bibb,False,District 144,144,Georgia,GA,True,True,0,0.0,True
11900-polnum-15078-county-11012,polnum-15078,11900,Primary,D,1,20605,,0,2016-05-24,13023,Joyce,False,False,False,Denson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15078,0,0.0,0,county-11012,Bleckley,False,District 144,144,Georgia,GA,True,True,0,0.0,True
11900-polnum-15078-county-11076,polnum-15078,11900,Primary,D,1,20605,,0,2016-05-24,13153,Joyce,False,False,False,Denson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15078,0,0.0,0,county-11076,Houston,False,District 144,144,Georgia,GA,True,True,0,0.0,True
11900-polnum-15078-county-11084,polnum-15078,11900,Primary,D,1,20605,,0,2016-05-24,13169,Joyce,False,False,False,Denson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15078,0,0.0,0,county-11084,Jones,False,District 144,144,Georgia,GA,True,True,0,0.0,True
11900-polnum-15078-county-11087,polnum-15078,11900,Primary,D,1,20605,,0,2016-05-24,13175,Joyce,False,False,False,Denson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15078,0,0.0,0,county-11087,Laurens,False,District 144,144,Georgia,GA,True,True,0,0.0,True
11900-polnum-15078-county-11143,polnum-15078,11900,Primary,D,1,20605,,0,2016-05-24,13289,Joyce,False,False,False,Denson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15078,0,0.0,0,county-11143,Twiggs,False,District 144,144,Georgia,GA,True,True,0,0.0,True
11900-polnum-15078-county-11158,polnum-15078,11900,Primary,D,1,20605,,0,2016-05-24,13319,Joyce,False,False,False,Denson,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15078,0,0.0,0,county-11158,Wilkinson,False,District 144,144,Georgia,GA,True,True,0,0.0,True
11901-polnum-14868-state-1,polnum-14868,11901,Primary,D,1,20414,,0,2016-05-24,,James,True,False,False,Beverly,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,14868,0,0.0,0,state-1,,False,District 143,143,Georgia,GA,True,True,0,0.0,True
11901-polnum-14868-county-11011,polnum-14868,11901,Primary,D,1,20414,,0,2016-05-24,13021,James,True,False,False,Beverly,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14868,0,0.0,0,county-11011,Bibb,False,District 143,143,Georgia,GA,True,True,0,0.0,True
11907-polnum-15233-state-1,polnum-15233,11907,Primary,D,3,20615,,0,2016-05-24,,Josey,False,False,False,Sheppard,2016-05-18T16:56:35Z,state,True,Y,State House,Dem,,15233,0,0.0,19,state-1,,True,District 162,162,Georgia,GA,True,False,0,0.0,False
11907-polnum-15231-state-1,polnum-15231,11907,Primary,D,1,20614,,0,2016-05-24,,Alicia,False,False,False,Blakely,2016-05-18T16:56:35Z,state,True,Y,State House,Dem,,15231,0,0.0,19,state-1,,False,District 162,162,Georgia,GA,True,False,0,0.0,False
11907-polnum-15232-state-1,polnum-15232,11907,Primary,D,2,20613,,0,2016-05-24,,Carl,True,False,False,Gilliard,2016-05-18T16:56:35Z,state,True,Y,State House,Dem,,15232,0,0.0,19,state-1,,True,District 162,162,Georgia,GA,True,False,0,0.0,False
11907-polnum-15233-county-11025,polnum-15233,11907,Primary,D,3,20615,,0,2016-05-24,13051,Josey,False,False,False,Sheppard,2016-05-18T16:56:35Z,county,True,Y,State House,Dem,,15233,0,0.0,19,county-11025,Chatham,True,District 162,162,Georgia,GA,True,False,0,0.0,False
11907-polnum-15232-county-11025,polnum-15232,11907,Primary,D,2,20613,,0,2016-05-24,13051,Carl,True,False,False,Gilliard,2016-05-18T16:56:35Z,county,True,Y,State House,Dem,,15232,0,0.0,19,county-11025,Chatham,True,District 162,162,Georgia,GA,True,False,0,0.0,False
11907-polnum-15231-county-11025,polnum-15231,11907,Primary,D,1,20614,,0,2016-05-24,13051,Alicia,False,False,False,Blakely,2016-05-18T16:56:35Z,county,True,Y,State House,Dem,,15231,0,0.0,19,county-11025,Chatham,False,District 162,162,Georgia,GA,True,False,0,0.0,False
11908-polnum-14355-state-1,polnum-14355,11908,Primary,D,1,20416,,0,2016-05-24,,J. Craig,True,False,False,Gordon,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,14355,0,0.0,0,state-1,,False,District 163,163,Georgia,GA,True,True,0,0.0,True
11908-polnum-14355-county-11025,polnum-14355,11908,Primary,D,1,20416,,0,2016-05-24,13051,J. Craig,True,False,False,Gordon,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,14355,0,0.0,0,county-11025,Chatham,False,District 163,163,Georgia,GA,True,True,0,0.0,True
11910-polid-53248-state-1,polid-53248,11910,Primary,D,1,20417,,0,2016-05-24,,Mickey,True,False,False,Stephens,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,53248,13348,0,0.0,0,state-1,,False,District 165,165,Georgia,GA,True,True,0,0.0,True
11910-polid-53248-county-11025,polid-53248,11910,Primary,D,1,20417,,0,2016-05-24,13051,Mickey,True,False,False,Stephens,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53248,13348,0,0.0,0,county-11025,Chatham,False,District 165,165,Georgia,GA,True,True,0,0.0,True
11913-polid-53261-state-1,polid-53261,11913,Primary,D,1,20418,,0,2016-05-24,,Winfred,True,False,False,Dukes,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,53261,12635,0,0.0,0,state-1,,False,District 154,154,Georgia,GA,True,True,0,0.0,True
11913-polid-53261-county-11004,polid-53261,11913,Primary,D,1,20418,,0,2016-05-24,13007,Winfred,True,False,False,Dukes,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53261,12635,0,0.0,0,county-11004,Baker,False,District 154,154,Georgia,GA,True,True,0,0.0,True
11913-polid-53261-county-11047,polid-53261,11913,Primary,D,1,20418,,0,2016-05-24,13095,Winfred,True,False,False,Dukes,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53261,12635,0,0.0,0,county-11047,Dougherty,False,District 154,154,Georgia,GA,True,True,0,0.0,True
11913-polid-53261-county-11100,polid-53261,11913,Primary,D,1,20418,,0,2016-05-24,13201,Winfred,True,False,False,Dukes,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53261,12635,0,0.0,0,county-11100,Miller,False,District 154,154,Georgia,GA,True,True,0,0.0,True
11913-polid-53261-county-11125,polid-53261,11913,Primary,D,1,20418,,0,2016-05-24,13253,Winfred,True,False,False,Dukes,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,53261,12635,0,0.0,0,county-11125,Seminole,False,District 154,154,Georgia,GA,True,True,0,0.0,True
11916-polnum-15235-state-1,polnum-15235,11916,Primary,D,1,20617,,0,2016-05-24,,Tommy,False,False,False,Hill,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,15235,0,0.0,0,state-1,,False,District 173,173,Georgia,GA,True,True,0,0.0,True
11916-polnum-15235-county-11043,polnum-15235,11916,Primary,D,1,20617,,0,2016-05-24,13087,Tommy,False,False,False,Hill,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15235,0,0.0,0,county-11043,Decatur,False,District 173,173,Georgia,GA,True,True,0,0.0,True
11916-polnum-15235-county-11065,polnum-15235,11916,Primary,D,1,20617,,0,2016-05-24,13131,Tommy,False,False,False,Hill,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15235,0,0.0,0,county-11065,Grady,False,District 173,173,Georgia,GA,True,True,0,0.0,True
11916-polnum-15235-county-11136,polnum-15235,11916,Primary,D,1,20617,,0,2016-05-24,13275,Tommy,False,False,False,Hill,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15235,0,0.0,0,county-11136,Thomas,False,District 173,173,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-state-1,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,,James,False,False,False,Williams,2016-05-18T16:31:46Z,state,True,Y,State House,Dem,,15228,0,0.0,0,state-1,,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-county-11019,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,13037,James,False,False,False,Williams,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15228,0,0.0,0,county-11019,Calhoun,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-county-11030,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,13061,James,False,False,False,Williams,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15228,0,0.0,0,county-11030,Clay,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-county-11047,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,13095,James,False,False,False,Williams,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15228,0,0.0,0,county-11047,Dougherty,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-county-11049,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,13099,James,False,False,False,Williams,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15228,0,0.0,0,county-11049,Early,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-county-11118,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,13239,James,False,False,False,Williams,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15228,0,0.0,0,county-11118,Quitman,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-county-11120,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,13243,James,False,False,False,Williams,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15228,0,0.0,0,county-11120,Randolph,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-county-11128,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,13259,James,False,False,False,Williams,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15228,0,0.0,0,county-11128,Stewart,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-county-11135,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,13273,James,False,False,False,Williams,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15228,0,0.0,0,county-11135,Terrell,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11917-polnum-15228-county-11152,polnum-15228,11917,Primary,D,1,20609,,0,2016-05-24,13307,James,False,False,False,Williams,2016-05-18T16:31:46Z,county,True,Y,State House,Dem,,15228,0,0.0,0,county-11152,Webster,False,District 151,151,Georgia,GA,True,True,0,0.0,True
11920-polnum-15083-state-1,polnum-15083,11920,Primary,D,1,20419,,0,2016-05-24,,Darrel,True,False,False,Ealum,2016-05-18T16:50:44Z,state,True,Y,State House,Dem,,15083,15,100.0,15,state-1,,True,District 153,153,Georgia,GA,True,False,2903,0.450078,False
11920-polnum-15229-state-1,polnum-15229,11920,Primary,D,3,20610,,0,2016-05-24,,Antonio,False,False,False,Screen,2016-05-18T16:50:44Z,state,True,Y,State House,Dem,,15229,15,100.0,15,state-1,,True,District 153,153,Georgia,GA,True,False,2580,0.4,False
11920-polnum-14878-state-1,polnum-14878,11920,Primary,D,2,20611,,0,2016-05-24,,Muarlean,False,False,False,Edwards,2016-05-18T16:50:44Z,state,True,Y,State House,Dem,,14878,15,100.0,15,state-1,,False,District 153,153,Georgia,GA,True,False,967,0.149922,False
